   0.0000000000000000        1.2597499738021820        8.7754686586276616E-010  0.70509290767901245     
   1.2566370614359173E-002   1.2597452550410277        9.0921032936815973E-004  0.70509487488728506     
   2.5132741228718346E-002   1.2597311482083495        1.8184172330635822E-003  0.70510074894126862     
   3.7699111843077518E-002   1.2597077901705593        2.7276191494889366E-003  0.70511045355808499     
   5.0265482457436693E-002   1.2596753744678335        3.6368138183888363E-003  0.70512388093407852     
   6.2831853071795868E-002   1.2596341109859590        4.5459991733597625E-003  0.70514091430139225     
   7.5398223686155036E-002   1.2595841879333192        5.4551733010699804E-003  0.70516144919796464     
   8.7964594300514218E-002   1.2595257458947360        6.3643343654504912E-003  0.70518540798502904     
  0.10053096491487339        1.2594588685108847        7.2734805269901682E-003  0.70521274506594500     
  0.11309733552923255        1.2593835883780520        8.1826098836299786E-003  0.70524344358981927     
  0.12566370614359174        1.2592999024280587        9.0917204465090756E-003  0.70527750684896218     
  0.13823007675795090        1.2592077896442180        1.0000810148255887E-002  0.70531494836625208     
  0.15079644737231007        1.2591072253779036        1.0909876870533169E-002  0.70535578388212161     
  0.16336281798666924        1.2589981895242839        1.1818918474662191E-002  0.70540002677685110     
  0.17592918860102844        1.2588806688253453        1.2727932823482646E-002  0.70544768677987468     
  0.18849555921538760        1.2587546554375064        1.3636917790269548E-002  0.70549877077099510     
  0.20106192982974677        1.2586201442798137        1.4545871257215371E-002  0.70555328426542041     
  0.21362830044410594        1.2584771309462253        1.5454791109149102E-002  0.70561123258364433     
  0.22619467105846511        1.2583256108404040        1.6363675227643849E-002  0.70567262133680642     
  0.23876104167282430        1.2581655793019653        1.7272521488110194E-002  0.70573745635645346     
  0.25132741228718347        1.2579970321252252        1.8181327759834758E-002  0.70580574340408098     
  0.26389378290154264        1.2578199659615557        1.9090091907491016E-002  0.70587748794578231     
  0.27646015351590181        1.2576343783958419        1.9998811792614191E-002  0.70595269510963066     
  0.28902652413026098        1.2574402677541339        2.0907485274221493E-002  0.70603136979393266     
  0.30159289474462014        1.2572376328132209        2.1816110208574577E-002  0.70611351683053580     
  0.31415926535897931        1.2570264725548441        2.2724684448475575E-002  0.70619914112305715     
  0.32672563597333848        1.2568067860169438        2.3633205842517341E-002  0.70628824773060317     
  0.33929200658769770        1.2565785722179625        2.4541672234551462E-002  0.70638084191053918     
  0.35185837720205687        1.2563418301025349        2.5450081463427338E-002  0.70647692914951188     
  0.36442474781641604        1.2560965584689840        2.6358431362963237E-002  0.70657651520504094     
  0.37699111843077521        1.2558427558658409        2.7266719762042198E-002  0.70667960616486747     
  0.38955748904513438        1.2555804204636072        2.8174944484692117E-002  0.70678620852041174     
  0.40212385965949354        1.2553095499125670        2.9083103350034025E-002  0.70689632924811663     
  0.41469023027385271        1.2550301411923130        2.9991194172050980E-002  0.70700997589543113     
  0.42725660088821188        1.2547421904516136        3.0899214759217062E-002  0.70712715667234594     
  0.43982297150257105        1.2544456928333414        3.1807162914123298E-002  0.70724788055169718     
  0.45238934211693022        1.2541406422787460        3.2715036433256753E-002  0.70737215738166093     
  0.46495571273128938        1.2538270313072422        3.3622833106960140E-002  0.70749999801273644     
  0.47752208334564861        1.2535048507696263        3.4530550719547637E-002  0.70763141444032440     
  0.49008845396000777        1.2531740895748988        3.5438187049423454E-002  0.70776641996279721     
  0.50265482457436694        1.2528347343944133        3.6345739869055184E-002  0.70790502935288235     
  0.51522119518872611        1.2524867693539732        3.7253206944729528E-002  0.70804725903645238     
  0.52778756580308528        1.2521301757352195        3.8160586036092729E-002  0.70819312726677519     
  0.54035393641744445        1.2517649317227022        3.9067874895495611E-002  0.70834265427376641     
  0.55292030703180362        1.2513910122502112        3.9975071267137813E-002  0.70849586235790019     
  0.56548667764616278        1.2510083890168071        4.0882172885946248E-002  0.70865277588871811     
